,unit,date,beta_mkt,beta_oil_partial,partial_lo,partial_hi,beta_oil_total,total_lo,total_hi,nobs
3078,Tankers & gas shipping,2017-03-03,1.04304,0.07163,-0.06960,0.21285,0.30415,0.18247,0.42582,104
3079,Tankers & gas shipping,2017-03-10,1.04588,0.08385,-0.05090,0.21860,0.30931,0.19315,0.42546,104
3080,Tankers & gas shipping,2017-03-17,1.06199,0.08345,-0.05122,0.21812,0.31165,0.19507,0.42824,104
3081,Tankers & gas shipping,2017-03-24,1.07429,0.08173,-0.05345,0.21692,0.31523,0.19872,0.43175,104
3082,Tankers & gas shipping,2017-03-31,1.06276,0.09074,-0.04292,0.22441,0.31796,0.20135,0.43457,104
3083,Tankers & gas shipping,2017-04-07,1.03284,0.09058,-0.04338,0.22453,0.30743,0.19349,0.42137,104
3084,Tankers & gas shipping,2017-04-14,1.05807,0.07084,-0.06934,0.21102,0.30585,0.18948,0.42222,104
3085,Tankers & gas shipping,2017-04-21,1.05688,0.08150,-0.05721,0.22021,0.31892,0.20366,0.43418,104
3086,Tankers & gas shipping,2017-04-28,1.02969,0.09031,-0.04948,0.23009,0.32432,0.20891,0.43974,104
3087,Tankers & gas shipping,2017-05-05,0.99053,0.11073,-0.03367,0.25512,0.33118,0.21363,0.44873,104
3088,Tankers & gas shipping,2017-05-12,0.98452,0.10589,-0.03667,0.24846,0.32586,0.21055,0.44117,104
3089,Tankers & gas shipping,2017-05-19,0.98788,0.10336,-0.03622,0.24294,0.32144,0.20797,0.43490,104
3090,Tankers & gas shipping,2017-05-26,0.99251,0.10784,-0.03246,0.24813,0.32730,0.21345,0.44115,104
3091,Tankers & gas shipping,2017-06-02,0.99352,0.10347,-0.03695,0.24388,0.32523,0.21209,0.43837,104
3092,Tankers & gas shipping,2017-06-09,1.00093,0.10504,-0.03554,0.24563,0.32981,0.21700,0.44263,104
3093,Tankers & gas shipping,2017-06-16,1.00577,0.10513,-0.03550,0.24576,0.33125,0.21820,0.44429,104
3094,Tankers & gas shipping,2017-06-23,1.00359,0.09789,-0.04246,0.23824,0.32328,0.21107,0.43549,104
3095,Tankers & gas shipping,2017-06-30,1.01511,0.09486,-0.04462,0.23435,0.32066,0.20935,0.43197,104
3096,Tankers & gas shipping,2017-07-07,1.02263,0.08852,-0.05437,0.23140,0.31926,0.20574,0.43278,104
3097,Tankers & gas shipping,2017-07-14,1.03593,0.08901,-0.05577,0.23379,0.32980,0.21703,0.44257,104
3098,Tankers & gas shipping,2017-07-21,1.03650,0.10732,-0.03610,0.25074,0.34771,0.23724,0.45817,104
3099,Tankers & gas shipping,2017-07-28,1.04055,0.09792,-0.04372,0.23955,0.33753,0.22969,0.44538,104
3100,Tankers & gas shipping,2017-08-04,1.04147,0.09257,-0.05005,0.23520,0.33589,0.22766,0.44412,104
3101,Tankers & gas shipping,2017-08-11,1.04398,0.09203,-0.05260,0.23666,0.33784,0.22963,0.44605,104
3102,Tankers & gas shipping,2017-08-18,1.06396,0.09443,-0.05296,0.24182,0.33414,0.21764,0.45064,104
3103,Tankers & gas shipping,2017-08-25,1.08492,0.06162,-0.07636,0.19961,0.31083,0.20447,0.41720,104
3104,Tankers & gas shipping,2017-09-01,1.06641,0.06674,-0.07039,0.20387,0.31059,0.20454,0.41664,104
3105,Tankers & gas shipping,2017-09-08,1.05406,0.07500,-0.06406,0.21406,0.31445,0.20732,0.42159,104
3106,Tankers & gas shipping,2017-09-15,1.03760,0.07618,-0.06292,0.21527,0.31389,0.20747,0.42030,104
3107,Tankers & gas shipping,2017-09-22,1.04569,0.07137,-0.06789,0.21064,0.31369,0.20744,0.41994,104
3108,Tankers & gas shipping,2017-09-29,1.05623,0.06986,-0.06971,0.20942,0.31512,0.20853,0.42172,104
3109,Tankers & gas shipping,2017-10-06,1.04790,0.07419,-0.06407,0.21246,0.29887,0.18957,0.40817,104
3110,Tankers & gas shipping,2017-10-13,1.04649,0.07695,-0.06639,0.22029,0.30422,0.19107,0.41738,104
3111,Tankers & gas shipping,2017-10-20,1.05634,0.07419,-0.07061,0.21899,0.30506,0.19122,0.41889,104
3112,Tankers & gas shipping,2017-10-27,1.08189,0.05487,-0.09289,0.20263,0.29415,0.17966,0.40864,104
3113,Tankers & gas shipping,2017-11-03,1.06509,0.06265,-0.08823,0.21354,0.30590,0.19121,0.42058,104
3114,Tankers & gas shipping,2017-11-10,1.06867,0.06879,-0.08371,0.22129,0.30539,0.18703,0.42375,104
3115,Tankers & gas shipping,2017-11-17,1.05986,0.06923,-0.08315,0.22162,0.30285,0.18467,0.42104,104
3116,Tankers & gas shipping,2017-11-24,1.06207,0.06928,-0.08336,0.22192,0.30338,0.18511,0.42165,104
3117,Tankers & gas shipping,2017-12-01,1.06915,0.07303,-0.07905,0.22511,0.30637,0.18934,0.42340,104
3118,Tankers & gas shipping,2017-12-08,1.08188,0.09279,-0.06334,0.24891,0.32390,0.20296,0.44484,104
3119,Tankers & gas shipping,2017-12-15,1.08284,0.08992,-0.06710,0.24695,0.32033,0.19812,0.44253,104
3120,Tankers & gas shipping,2017-12-22,1.08888,0.09028,-0.06761,0.24816,0.32285,0.20059,0.44511,104
3121,Tankers & gas shipping,2017-12-29,1.07969,0.09736,-0.06154,0.25626,0.33047,0.20800,0.45295,104
3122,Tankers & gas shipping,2018-01-05,1.08715,0.09861,-0.05993,0.25716,0.29783,0.16862,0.42703,104
3123,Tankers & gas shipping,2018-01-12,1.06754,0.09520,-0.06490,0.25530,0.26841,0.13276,0.40406,104
3124,Tankers & gas shipping,2018-01-19,1.05073,0.09498,-0.06422,0.25419,0.26208,0.12688,0.39728,104
3125,Tankers & gas shipping,2018-01-26,1.03570,0.11809,-0.04354,0.27971,0.27984,0.14102,0.41867,104
3126,Tankers & gas shipping,2018-02-02,1.05445,0.11217,-0.05004,0.27438,0.28023,0.14063,0.41983,104
3127,Tankers & gas shipping,2018-02-09,1.02210,0.11419,-0.04465,0.27303,0.27499,0.14320,0.40678,104
3128,Tankers & gas shipping,2018-02-16,1.04334,0.10466,-0.06452,0.27384,0.27744,0.14495,0.40993,104
3129,Tankers & gas shipping,2018-02-23,1.07858,0.11365,-0.05516,0.28246,0.28781,0.15753,0.41809,104
3130,Tankers & gas shipping,2018-03-02,1.08041,0.12133,-0.04779,0.29045,0.29393,0.16329,0.42456,104
3131,Tankers & gas shipping,2018-03-09,1.12976,0.11900,-0.05263,0.29063,0.30556,0.17351,0.43761,104
3132,Tankers & gas shipping,2018-03-16,1.14116,0.11884,-0.05276,0.29044,0.30607,0.17345,0.43868,104
3133,Tankers & gas shipping,2018-03-23,1.13434,0.12027,-0.04599,0.28653,0.29710,0.16594,0.42827,104
3134,Tankers & gas shipping,2018-03-30,1.16934,0.11833,-0.04673,0.28338,0.29461,0.16160,0.42762,104
3135,Tankers & gas shipping,2018-04-06,1.19542,0.10541,-0.05811,0.26892,0.28840,0.15732,0.41949,104
3136,Tankers & gas shipping,2018-04-13,1.13026,0.09275,-0.06803,0.25352,0.26982,0.14050,0.39915,104
3137,Tankers & gas shipping,2018-04-20,1.11729,0.08671,-0.07923,0.25265,0.25983,0.12137,0.39830,104
3138,Tankers & gas shipping,2018-04-27,1.08459,0.12217,-0.02933,0.27368,0.28824,0.17163,0.40485,104
3139,Tankers & gas shipping,2018-05-04,1.09505,0.12805,-0.02482,0.28092,0.29077,0.17182,0.40972,104
3140,Tankers & gas shipping,2018-05-11,1.10662,0.13512,-0.02043,0.29066,0.30412,0.18402,0.42421,104
3141,Tankers & gas shipping,2018-05-18,1.10269,0.13550,-0.01987,0.29088,0.30404,0.18429,0.42380,104
3142,Tankers & gas shipping,2018-05-25,1.01724,0.13847,-0.01802,0.29496,0.29928,0.17985,0.41871,104
3143,Tankers & gas shipping,2018-06-01,1.09139,0.13194,-0.02473,0.28861,0.30583,0.18644,0.42522,104
3144,Tankers & gas shipping,2018-06-08,1.10997,0.12547,-0.03173,0.28267,0.30168,0.18116,0.42221,104
3145,Tankers & gas shipping,2018-06-15,1.06459,0.12911,-0.02420,0.28241,0.29184,0.17650,0.40718,104
3146,Tankers & gas shipping,2018-06-22,1.01501,0.13534,-0.01749,0.28817,0.28699,0.17219,0.40178,104
3147,Tankers & gas shipping,2018-06-29,1.02309,0.12694,-0.02188,0.27575,0.27172,0.15918,0.38427,104
3148,Tankers & gas shipping,2018-07-06,1.02831,0.11544,-0.03745,0.26833,0.26303,0.14758,0.37849,104
3149,Tankers & gas shipping,2018-07-13,1.00521,0.11336,-0.03854,0.26527,0.25690,0.14197,0.37182,104
3150,Tankers & gas shipping,2018-07-20,1.00615,0.11163,-0.04193,0.26519,0.25663,0.14076,0.37251,104
3151,Tankers & gas shipping,2018-07-27,1.01337,0.12193,-0.03409,0.27795,0.26221,0.14183,0.38259,104
3152,Tankers & gas shipping,2018-08-03,1.01771,0.11919,-0.03639,0.27478,0.26252,0.14318,0.38185,104
3153,Tankers & gas shipping,2018-08-10,1.01130,0.12030,-0.03454,0.27515,0.26142,0.14196,0.38088,104
3154,Tankers & gas shipping,2018-08-17,0.99588,0.12624,-0.04584,0.29831,0.28221,0.15558,0.40885,104
3155,Tankers & gas shipping,2018-08-24,1.02243,0.11067,-0.04870,0.27004,0.27535,0.15914,0.39155,104
3156,Tankers & gas shipping,2018-08-31,1.08225,0.06623,-0.07122,0.20368,0.24780,0.15238,0.34322,104
3157,Tankers & gas shipping,2018-09-07,1.10413,0.06016,-0.07652,0.19684,0.24921,0.15540,0.34301,104
3158,Tankers & gas shipping,2018-09-14,1.09375,0.05877,-0.07783,0.19537,0.23619,0.14009,0.33229,104
3159,Tankers & gas shipping,2018-09-21,1.08200,0.06102,-0.07812,0.20016,0.23748,0.14117,0.33378,104
3160,Tankers & gas shipping,2018-09-28,1.07374,0.06236,-0.08219,0.20692,0.24215,0.14175,0.34255,104
3161,Tankers & gas shipping,2018-10-05,1.04178,0.05313,-0.08619,0.19245,0.22654,0.13009,0.32299,104
3162,Tankers & gas shipping,2018-10-12,1.05693,0.04850,-0.09224,0.18924,0.23781,0.14338,0.33225,104
3163,Tankers & gas shipping,2018-10-19,1.07489,0.04059,-0.09981,0.18100,0.23271,0.13703,0.32838,104
3164,Tankers & gas shipping,2018-10-26,0.99685,0.05316,-0.09129,0.19761,0.24331,0.14215,0.34447,104
3165,Tankers & gas shipping,2018-11-02,0.98770,0.04864,-0.08373,0.18102,0.20738,0.10312,0.31164,104
3166,Tankers & gas shipping,2018-11-09,0.96788,0.06229,-0.07035,0.19492,0.21737,0.11639,0.31834,104
3167,Tankers & gas shipping,2018-11-16,0.98024,0.06956,-0.06422,0.20335,0.23118,0.13047,0.33188,104
3168,Tankers & gas shipping,2018-11-23,0.94261,0.03681,-0.09401,0.16763,0.21075,0.11232,0.30919,104
3169,Tankers & gas shipping,2018-11-30,0.91909,0.05136,-0.09295,0.19568,0.25091,0.14084,0.36098,104
3170,Tankers & gas shipping,2018-12-07,0.82892,0.07380,-0.06037,0.20796,0.24445,0.13745,0.35145,104
3171,Tankers & gas shipping,2018-12-14,0.83714,0.07598,-0.05811,0.21008,0.25123,0.14584,0.35661,104
3172,Tankers & gas shipping,2018-12-21,0.85193,0.09503,-0.03560,0.22566,0.28069,0.17919,0.38220,104
3173,Tankers & gas shipping,2018-12-28,0.85105,0.08955,-0.03839,0.21748,0.27507,0.17763,0.37250,104
3174,Tankers & gas shipping,2019-01-04,0.83889,0.08742,-0.03978,0.21462,0.27729,0.18505,0.36952,104
3175,Tankers & gas shipping,2019-01-11,0.83556,0.07253,-0.05724,0.20229,0.26258,0.16817,0.35699,104
3176,Tankers & gas shipping,2019-01-18,0.81230,0.07640,-0.05082,0.20362,0.26208,0.16733,0.35682,104
3177,Tankers & gas shipping,2019-01-25,0.81186,0.07663,-0.05072,0.20397,0.26390,0.16948,0.35831,104
3178,Tankers & gas shipping,2019-02-01,0.76795,0.09536,-0.02644,0.21716,0.27416,0.18050,0.36781,104
3179,Tankers & gas shipping,2019-02-08,0.74126,0.10235,-0.01909,0.22380,0.27467,0.18125,0.36810,104
3180,Tankers & gas shipping,2019-02-15,0.76050,0.10570,-0.01716,0.22857,0.28892,0.19461,0.38323,104
3181,Tankers & gas shipping,2019-02-22,0.76438,0.10498,-0.01841,0.22837,0.28930,0.19476,0.38383,104
3182,Tankers & gas shipping,2019-03-01,0.74922,0.10611,-0.01356,0.22578,0.28694,0.19418,0.37971,104
3183,Tankers & gas shipping,2019-03-08,0.72126,0.12622,-0.00043,0.25288,0.31171,0.21413,0.40929,104
3184,Tankers & gas shipping,2019-03-15,0.70336,0.12737,0.00117,0.25357,0.30923,0.21192,0.40654,104
3185,Tankers & gas shipping,2019-03-22,0.67506,0.12991,0.00381,0.25601,0.30354,0.20753,0.39955,104
3186,Tankers & gas shipping,2019-03-29,0.67382,0.12686,0.00064,0.25309,0.30195,0.20710,0.39681,104
3187,Tankers & gas shipping,2019-04-05,0.68014,0.13401,0.00346,0.26457,0.31387,0.21544,0.41229,104
3188,Tankers & gas shipping,2019-04-12,0.66966,0.14018,0.00724,0.27312,0.31683,0.21750,0.41616,104
3189,Tankers & gas shipping,2019-04-19,0.66399,0.12914,0.00343,0.25484,0.30332,0.20868,0.39796,104
3190,Tankers & gas shipping,2019-04-26,0.66574,0.12861,0.00382,0.25339,0.30376,0.20952,0.39800,104
3191,Tankers & gas shipping,2019-05-03,0.72750,0.09376,-0.01997,0.20749,0.29356,0.20466,0.38247,104
3192,Tankers & gas shipping,2019-05-10,0.73027,0.09620,-0.01781,0.21021,0.29625,0.20621,0.38628,104
3193,Tankers & gas shipping,2019-05-17,0.72530,0.10549,-0.01458,0.22555,0.30827,0.21436,0.40219,104
3194,Tankers & gas shipping,2019-05-24,0.72320,0.10021,-0.01646,0.21688,0.30048,0.21036,0.39060,104
3195,Tankers & gas shipping,2019-05-31,0.72079,0.10469,-0.01253,0.22191,0.30837,0.21929,0.39746,104
3196,Tankers & gas shipping,2019-06-07,0.73866,0.08958,-0.02572,0.20488,0.29602,0.20680,0.38523,104
3197,Tankers & gas shipping,2019-06-14,0.72590,0.08827,-0.02743,0.20397,0.29095,0.19999,0.38191,104
3198,Tankers & gas shipping,2019-06-21,0.72112,0.10660,-0.00485,0.21806,0.30751,0.21989,0.39512,104
3199,Tankers & gas shipping,2019-06-28,0.73582,0.10322,-0.00882,0.21526,0.30881,0.21985,0.39777,104
3200,Tankers & gas shipping,2019-07-05,0.74887,0.09749,-0.01078,0.20575,0.30049,0.21199,0.38898,104
3201,Tankers & gas shipping,2019-07-12,0.72973,0.09243,-0.01441,0.19926,0.28265,0.19343,0.37186,104
3202,Tankers & gas shipping,2019-07-19,0.73111,0.08957,-0.01715,0.19629,0.28259,0.19516,0.37003,104
3203,Tankers & gas shipping,2019-07-26,0.72278,0.10433,-0.00624,0.21490,0.29931,0.20818,0.39043,104
3204,Tankers & gas shipping,2019-08-02,0.74891,0.10301,-0.00727,0.21329,0.30663,0.21504,0.39822,104
3205,Tankers & gas shipping,2019-08-09,0.74537,0.10957,-0.00176,0.22090,0.31304,0.22048,0.40560,104
3206,Tankers & gas shipping,2019-08-16,0.74486,0.11068,-0.00104,0.22239,0.31429,0.22143,0.40715,104
3207,Tankers & gas shipping,2019-08-23,0.78195,0.10625,-0.00577,0.21828,0.32094,0.22573,0.41614,104
3208,Tankers & gas shipping,2019-08-30,0.81928,0.09458,-0.01228,0.20144,0.32173,0.22743,0.41602,104
3209,Tankers & gas shipping,2019-09-06,0.83947,0.08661,-0.01956,0.19278,0.32129,0.22577,0.41680,104
3210,Tankers & gas shipping,2019-09-13,0.89069,0.07568,-0.03317,0.18452,0.31916,0.22301,0.41532,104
3211,Tankers & gas shipping,2019-09-20,0.89631,0.07209,-0.03618,0.18035,0.31538,0.22156,0.40921,104
3212,Tankers & gas shipping,2019-09-27,0.85039,0.06891,-0.04114,0.17896,0.30235,0.20427,0.40043,104
3213,Tankers & gas shipping,2019-10-04,0.86135,0.04300,-0.07805,0.16405,0.28228,0.17198,0.39258,104
3214,Tankers & gas shipping,2019-10-11,0.89978,0.05686,-0.06061,0.17434,0.30843,0.20617,0.41070,104
3215,Tankers & gas shipping,2019-10-18,0.89266,0.05933,-0.05753,0.17618,0.30760,0.20486,0.41035,104
3216,Tankers & gas shipping,2019-10-25,0.88478,0.06509,-0.04574,0.17593,0.31201,0.21494,0.40908,104
3217,Tankers & gas shipping,2019-11-01,0.88854,0.06542,-0.04552,0.17635,0.31185,0.21414,0.40957,104
3218,Tankers & gas shipping,2019-11-08,0.85773,0.06927,-0.04169,0.18024,0.31013,0.21180,0.40847,104
3219,Tankers & gas shipping,2019-11-15,0.81726,0.08405,-0.02825,0.19635,0.31138,0.21337,0.40939,104
3220,Tankers & gas shipping,2019-11-22,0.83336,0.08012,-0.03165,0.19189,0.31207,0.21316,0.41097,104
3221,Tankers & gas shipping,2019-11-29,0.83654,0.08064,-0.03132,0.19261,0.31385,0.21496,0.41273,104
3222,Tankers & gas shipping,2019-12-06,0.82087,0.08312,-0.02796,0.19421,0.31090,0.21265,0.40916,104
3223,Tankers & gas shipping,2019-12-13,0.81817,0.08067,-0.03021,0.19155,0.30782,0.21027,0.40536,104
3224,Tankers & gas shipping,2019-12-20,0.83517,0.07774,-0.03374,0.18922,0.30888,0.21059,0.40716,104
3225,Tankers & gas shipping,2019-12-27,0.83616,0.07616,-0.03508,0.18741,0.30668,0.20884,0.40451,104
3226,Tankers & gas shipping,2020-01-03,0.86088,0.07270,-0.03980,0.18519,0.30880,0.20996,0.40763,104
3227,Tankers & gas shipping,2020-01-10,0.87290,0.06163,-0.05383,0.17708,0.29816,0.19814,0.39817,104
3228,Tankers & gas shipping,2020-01-17,0.85947,0.06356,-0.04961,0.17673,0.29622,0.19723,0.39522,104
3229,Tankers & gas shipping,2020-01-24,0.84942,0.08101,-0.03344,0.19546,0.31128,0.21283,0.40973,104
3230,Tankers & gas shipping,2020-01-31,0.88201,0.08114,-0.03413,0.19642,0.32301,0.21610,0.42992,104
3231,Tankers & gas shipping,2020-02-07,0.77035,0.14518,-0.04946,0.33982,0.34615,0.18534,0.50696,104
3232,Tankers & gas shipping,2020-02-14,0.78825,0.15672,-0.05220,0.36563,0.35765,0.18373,0.53157,104
3233,Tankers & gas shipping,2020-02-21,0.78364,0.15001,-0.05542,0.35545,0.34905,0.17944,0.51866,104
3234,Tankers & gas shipping,2020-02-28,0.81889,0.14957,-0.05609,0.35523,0.41138,0.25583,0.56693,104
3235,Tankers & gas shipping,2020-03-06,0.78375,0.19768,-0.02201,0.41737,0.44685,0.27166,0.62203,104
3236,Tankers & gas shipping,2020-03-13,0.40520,0.13107,-0.06875,0.33089,0.29547,0.07672,0.51423,104
3237,Tankers & gas shipping,2020-03-20,0.24081,0.24761,0.05506,0.44016,0.33321,0.18078,0.48565,104
3238,Tankers & gas shipping,2020-03-27,0.27873,0.22107,0.04947,0.39267,0.31871,0.16499,0.47243,104
3239,Tankers & gas shipping,2020-04-03,0.37383,0.12098,-0.05123,0.29318,0.23925,0.08523,0.39328,104
3240,Tankers & gas shipping,2020-04-10,0.36774,0.12956,-0.03378,0.29289,0.24438,0.08475,0.40401,104
3241,Tankers & gas shipping,2020-04-17,0.49478,0.05868,-0.14340,0.26077,0.20175,0.05007,0.35344,104
3242,Tankers & gas shipping,2020-04-24,0.67624,-0.05524,-0.33897,0.22848,0.11781,-0.05987,0.29549,104
3243,Tankers & gas shipping,2020-05-01,0.67108,-0.06978,-0.36065,0.22108,0.10312,-0.08009,0.28634,104
3244,Tankers & gas shipping,2020-05-08,0.70428,-0.09337,-0.35791,0.17116,0.07171,-0.10212,0.24553,104
3245,Tankers & gas shipping,2020-05-15,0.74914,-0.10852,-0.37433,0.15729,0.06429,-0.10774,0.23631,104
3246,Tankers & gas shipping,2020-05-22,0.76002,-0.11129,-0.37649,0.15391,0.06470,-0.10499,0.23439,104
3247,Tankers & gas shipping,2020-05-29,0.74054,-0.10974,-0.37453,0.15505,0.06171,-0.10768,0.23111,104
3248,Tankers & gas shipping,2020-06-05,0.70793,-0.11550,-0.37737,0.14637,0.05326,-0.10761,0.21412,104
3249,Tankers & gas shipping,2020-06-12,0.72084,-0.11686,-0.37880,0.14508,0.05683,-0.10108,0.21473,104
3250,Tankers & gas shipping,2020-06-19,0.74497,-0.12608,-0.37973,0.12756,0.05135,-0.10117,0.20387,104
3251,Tankers & gas shipping,2020-06-26,0.74280,-0.12439,-0.38060,0.13183,0.05407,-0.09951,0.20764,104
3252,Tankers & gas shipping,2020-07-03,0.74579,-0.12225,-0.37981,0.13531,0.05726,-0.09721,0.21172,104
3253,Tankers & gas shipping,2020-07-10,0.74524,-0.12189,-0.37964,0.13587,0.05745,-0.09727,0.21217,104
3254,Tankers & gas shipping,2020-07-17,0.74390,-0.12126,-0.37371,0.13120,0.05822,-0.09694,0.21337,104
3255,Tankers & gas shipping,2020-07-24,0.74674,-0.12191,-0.37416,0.13035,0.05783,-0.09709,0.21276,104
3256,Tankers & gas shipping,2020-07-31,0.73895,-0.11999,-0.37273,0.13276,0.05782,-0.09815,0.21378,104
3257,Tankers & gas shipping,2020-08-07,0.73828,-0.12026,-0.37234,0.13182,0.05835,-0.09752,0.21422,104
3258,Tankers & gas shipping,2020-08-14,0.74230,-0.12098,-0.37238,0.13043,0.05881,-0.09701,0.21462,104
3259,Tankers & gas shipping,2020-08-21,0.74062,-0.12146,-0.37273,0.12981,0.05759,-0.09859,0.21377,104
3260,Tankers & gas shipping,2020-08-28,0.73957,-0.12085,-0.37264,0.13095,0.05811,-0.09842,0.21464,104
3261,Tankers & gas shipping,2020-09-04,0.74043,-0.11817,-0.37109,0.13474,0.06141,-0.09539,0.21822,104
3262,Tankers & gas shipping,2020-09-11,0.74607,-0.12117,-0.36724,0.12491,0.05730,-0.09715,0.21176,104
3263,Tankers & gas shipping,2020-09-18,0.74425,-0.12169,-0.36535,0.12196,0.05506,-0.09753,0.20766,104
3264,Tankers & gas shipping,2020-09-25,0.75190,-0.12255,-0.36566,0.12056,0.05653,-0.09606,0.20913,104
3265,Tankers & gas shipping,2020-10-02,0.75176,-0.12219,-0.36036,0.11598,0.05510,-0.09628,0.20648,104
3266,Tankers & gas shipping,2020-10-09,0.74743,-0.11513,-0.35633,0.12607,0.06049,-0.09379,0.21477,104
3267,Tankers & gas shipping,2020-10-16,0.73846,-0.11280,-0.35500,0.12941,0.06068,-0.09409,0.21546,104
3268,Tankers & gas shipping,2020-10-23,0.75039,-0.11497,-0.35775,0.12781,0.06063,-0.09335,0.21462,104
3269,Tankers & gas shipping,2020-10-30,0.77211,-0.11607,-0.36751,0.13537,0.07150,-0.08114,0.22413,104
3270,Tankers & gas shipping,2020-11-06,0.76840,-0.11840,-0.36903,0.13222,0.07032,-0.08085,0.22150,104
3271,Tankers & gas shipping,2020-11-13,0.78415,-0.12072,-0.37099,0.12954,0.07494,-0.07561,0.22550,104
3272,Tankers & gas shipping,2020-11-20,0.78826,-0.11785,-0.37118,0.13547,0.07744,-0.07827,0.23315,104
3273,Tankers & gas shipping,2020-11-27,0.79364,-0.11841,-0.37350,0.13668,0.08014,-0.07461,0.23489,104
3274,Tankers & gas shipping,2020-12-04,0.79281,-0.11825,-0.37706,0.14056,0.08165,-0.07354,0.23684,104
3275,Tankers & gas shipping,2020-12-11,0.78674,-0.11716,-0.37654,0.14222,0.08085,-0.07493,0.23664,104
3276,Tankers & gas shipping,2020-12-18,0.78100,-0.12361,-0.38191,0.13468,0.07218,-0.08356,0.22792,104
3277,Tankers & gas shipping,2020-12-25,0.77727,-0.12115,-0.38017,0.13787,0.07355,-0.08305,0.23016,104
3278,Tankers & gas shipping,2021-01-01,0.77288,-0.12206,-0.38000,0.13588,0.07018,-0.08772,0.22809,104
3279,Tankers & gas shipping,2021-01-08,0.77135,-0.11750,-0.37780,0.14281,0.07464,-0.08526,0.23454,104
3280,Tankers & gas shipping,2021-01-15,0.76963,-0.11655,-0.37715,0.14404,0.07482,-0.08579,0.23544,104
3281,Tankers & gas shipping,2021-01-22,0.76635,-0.11599,-0.37707,0.14510,0.07441,-0.08656,0.23537,104
3282,Tankers & gas shipping,2021-01-29,0.78032,-0.11916,-0.37668,0.13836,0.07485,-0.08496,0.23467,104
3283,Tankers & gas shipping,2021-02-05,0.79665,-0.12045,-0.37767,0.13678,0.07872,-0.08008,0.23752,104
3284,Tankers & gas shipping,2021-02-12,0.77263,-0.11532,-0.37228,0.14165,0.07483,-0.08628,0.23593,104
3285,Tankers & gas shipping,2021-02-19,0.77213,-0.11518,-0.37221,0.14186,0.07478,-0.08643,0.23599,104
3286,Tankers & gas shipping,2021-02-26,0.77228,-0.11754,-0.37322,0.13815,0.07244,-0.08728,0.23217,104
3287,Tankers & gas shipping,2021-03-05,0.75887,-0.11585,-0.37217,0.14047,0.07210,-0.08782,0.23202,104
3288,Tankers & gas shipping,2021-03-12,0.78089,-0.12087,-0.37487,0.13312,0.07217,-0.08646,0.23079,104
3289,Tankers & gas shipping,2021-03-19,0.78735,-0.12550,-0.37620,0.12519,0.06873,-0.08701,0.22448,104
3290,Tankers & gas shipping,2021-03-26,0.79853,-0.12932,-0.37944,0.12079,0.06816,-0.08605,0.22238,104
3291,Tankers & gas shipping,2021-04-02,0.78728,-0.12647,-0.37688,0.12393,0.06748,-0.08734,0.22230,104
3292,Tankers & gas shipping,2021-04-09,0.79112,-0.12849,-0.37786,0.12088,0.06650,-0.08727,0.22027,104
3293,Tankers & gas shipping,2021-04-16,0.79145,-0.12935,-0.37819,0.11949,0.06604,-0.08681,0.21888,104
3294,Tankers & gas shipping,2021-04-23,0.79222,-0.13013,-0.37885,0.11859,0.06569,-0.08678,0.21816,104
